,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_2,EXT_SOURCE_3,AGE,CREDIT_INCOME_PERCENT
952,450000.0,1965226.5,68440.5,1696500.0,923,10698.0,1871,1,0,0,0,0.7340214481288142,0.6817058776720116,52.5,4.36717
967,247500.0,1800000.0,49500.0,1800000.0,9568,6506.0,4847,1,0,1,1,0.7298769753660336,0.6178261467332483,57.5,7.272727272727272
1004,360000.0,1872517.5,65088.0,1710000.0,455,9821.0,3530,2,0,0,0,0.7905392414448782,0.7583930617144343,57.5,5.2014375
1029,247500.0,2250000.0,59485.5,2250000.0,2147,5768.0,1882,1,0,0,0,0.7376641513695528,0.7281412993111438,52.5,9.090909090909092
1088,405000.0,1705500.0,53680.5,1705500.0,1344,10937.0,774,1,0,0,0,0.7461966139749001,0.6577838002083306,47.5,4.211111111111111
1129,180000.0,1755000.0,53208.0,1755000.0,3392,5844.0,2519,2,0,1,1,0.7335259160426356,0.4048783643353997,52.5,9.75
1189,270000.0,2517300.0,102658.5,2250000.0,8268,5225.0,1093,1,0,0,0,0.7784187160573054,0.7001838506835805,47.5,9.323333333333334
1302,247500.0,1575000.0,41679.0,1575000.0,5670,10346.0,3491,3,0,0,0,0.5123490887803337,0.6577838002083306,52.5,6.363636363636363
1333,450000.0,2160000.0,59400.0,2160000.0,209,7283.0,3053,1,0,1,1,0.7550983340895475,0.5495965024956946,52.5,4.8
1357,351000.0,2085120.0,72607.5,1800000.0,424,966.0,1027,1,0,0,0,0.4969076600566428,0.4507472818545589,27.5,5.94051282051282
1364,405000.0,1971072.0,68512.5,1800000.0,303,2860.0,1758,1,0,0,0,0.7129877833170142,0.4418358231994413,47.5,4.866844444444444
1369,180000.0,1823242.5,63504.0,1665000.0,728,7915.0,4218,2,0,0,0,0.6505560371285957,0.7898803468924867,57.5,10.129125
1374,225000.0,1890000.0,49986.0,1890000.0,4219,7092.0,4170,2,0,1,1,0.7243580206131195,0.5136937663039473,37.5,8.4
1411,270000.0,2013840.0,83241.0,1800000.0,5187,5279.0,2308,1,0,1,1,0.7344097729828615,0.5814837058057234,52.5,7.458666666666667
1430,157500.0,1800000.0,47614.5,1800000.0,1680,650.0,4457,2,0,0,0,0.169903599248127,0.656158373001177,42.5,11.428571428571429
1442,202500.0,1886850.0,52015.5,1575000.0,158,6943.0,2200,2,0,0,0,0.6921803890186077,0.8106180215523969,52.5,9.317777777777778
1454,315000.0,1800000.0,56650.5,1800000.0,4765,6565.0,3677,2,0,1,1,0.5916350361911499,0.2985949897873972,32.5,5.714285714285714
1480,202500.0,1800000.0,49500.0,1800000.0,2826,145.0,4886,2,0,0,0,0.7212648608637341,0.7366226976503176,37.5,8.88888888888889
1516,225000.0,1762110.0,48586.5,1575000.0,951,4947.0,3034,2,0,0,0,0.4401111895698912,0.3001077565791181,27.5,7.8316
1577,315000.0,1800000.0,62698.5,1800000.0,5574,8252.0,4763,2,0,0,0,0.5882388610441728,0.8027454758994178,37.5,5.714285714285714
1586,405000.0,1928304.0,79708.5,1800000.0,1315,3569.0,496,2,1,0,0,0.6698848651362697,0.2103502286944494,32.5,4.761244444444444
1588,450000.0,1800000.0,49500.0,1800000.0,2109,1421.0,1211,1,0,1,1,0.7832572239634059,0.5620604831738043,47.5,4.0
1632,247675.5,1575000.0,41679.0,1575000.0,271,3040.0,4231,2,0,0,0,0.6167303376302105,0.5513812618027899,37.5,6.359127164374352
1706,256500.0,1832940.0,50535.0,1530000.0,4095,6325.0,2260,1,0,0,0,0.7478207538492242,0.4382813743111921,57.5,7.145964912280702
1709,540000.0,2156400.0,59301.0,1800000.0,2721,2655.0,5196,1,1,1,0,0.7053388107400647,0.2314393514998941,37.5,3.993333333333333
1712,540000.0,2156400.0,57015.0,1800000.0,1824,2235.0,1451,1,0,0,0,0.7364053915105849,0.2392262794694045,47.5,3.993333333333333
1748,202500.0,2085120.0,72607.5,1800000.0,942,3809.0,2155,2,0,0,0,0.5526057559015506,0.3656165070113335,52.5,10.296888888888889
1854,675000.0,2085120.0,72607.5,1800000.0,8112,1077.0,2831,2,0,1,1,0.7012044743012037,0.7449321846094795,52.5,3.089066666666666
1925,468000.0,2356920.0,119731.5,2250000.0,953,4171.0,1966,1,0,0,0,0.7485746779943652,0.2636468134452008,27.5,5.036153846153846
1926,540000.0,2245500.0,83214.0,2245500.0,347,2149.0,2107,3,0,1,1,0.6410777968143899,0.6940926425266661,52.5,4.158333333333333
1928,270000.0,1588500.0,65556.0,1588500.0,1994,3087.0,1433,2,0,0,0,0.4921903249169826,0.5638350489514956,47.5,5.883333333333334
1949,270000.0,1837629.0,48604.5,1642500.0,491,6224.0,1135,2,0,0,0,0.626819698030074,0.3201633668633456,47.5,6.806033333333334
2013,1350000.0,2410380.0,109053.0,2250000.0,843,757.0,4132,1,0,0,0,0.7245413614389458,0.5691487713619409,32.5,1.7854666666666668
2019,198000.0,2020347.0,63567.0,1845000.0,860,6638.0,1457,1,0,1,1,0.7322287822933149,0.5954562029091491,52.5,10.203772727272728
2025,270000.0,1800000.0,62698.5,1800000.0,2489,9136.0,4357,2,0,0,0,0.622281755322736,0.3001077565791181,42.5,6.666666666666667
2026,225450.0,1602000.0,42390.0,1602000.0,193,3918.0,4352,2,1,1,0,0.4266552278783533,0.4206109640437848,32.5,7.105788423153693
2068,270000.0,1800000.0,56520.0,1800000.0,3257,5778.0,4168,2,1,1,0,0.7254090194671509,0.5797274227921155,37.5,6.666666666666667
2073,247500.0,2013840.0,53253.0,1800000.0,943,3647.0,4614,3,0,0,0,0.6938273064524072,0.3842068130556564,37.5,8.136727272727272
2102,315000.0,1812456.0,49972.5,1620000.0,235,6521.0,1743,1,0,0,0,0.7470074794956071,0.7557400501752248,47.5,5.753828571428572
2105,180000.0,1575000.0,43312.5,1575000.0,1918,6850.0,1937,2,0,0,0,0.5077861134059307,0.7490217048463391,52.5,8.75
2117,787500.0,2085120.0,72607.5,1800000.0,1431,3556.0,749,1,0,0,0,0.5395268908661625,0.434733248750173,47.5,2.6477714285714287
2183,720000.0,1928304.0,71590.5,1800000.0,2289,5268.0,4071,2,0,1,1,0.7254656415070385,0.2735646775174348,37.5,2.6782
2185,360000.0,1971072.0,62019.0,1800000.0,988,371.0,4212,2,0,1,1,0.4953770216045382,0.3490552510751822,37.5,5.4752
2191,315000.0,1921797.0,66928.5,1755000.0,9388,10323.0,1843,2,0,0,0,0.1086616802879803,0.6832688314232291,52.5,6.100942857142857
2196,180000.0,1800000.0,62568.0,1800000.0,4772,157.0,5104,2,0,0,0,0.5028282383919472,0.6986675550534175,42.5,10.0
2200,135000.0,1575000.0,46053.0,1575000.0,128,115.0,4649,2,0,0,0,0.2961435654275993,0.2985949897873972,32.5,11.666666666666666
2412,225000.0,2395917.0,88789.5,2236500.0,3701,1442.0,4043,2,0,1,1,0.638699408177505,0.7032033049040319,32.5,10.64852
2425,220500.0,1837629.0,48604.5,1642500.0,4341,1931.0,2799,2,0,0,0,0.6994467601991382,0.6347055309763198,42.5,8.33391836734694
2489,426019.5,2447937.0,61879.5,2254500.0,2829,6020.0,4287,1,1,1,0,0.7556317303651717,0.3506958432829587,32.5,5.74606796167781
2524,360000.0,1800000.0,49500.0,1800000.0,996,2062.0,2318,1,1,1,1,0.7061426129286877,0.3572932680336494,37.5,5.0
2529,225000.0,1886850.0,49905.0,1575000.0,1229,10337.0,2960,1,0,0,0,0.7349681541673783,0.7281412993111438,52.5,8.386
2563,180000.0,1575000.0,41548.5,1575000.0,8881,4808.0,1048,2,0,0,0,0.5732896153602661,0.5531646987710016,47.5,8.75
2580,202500.0,1732500.0,45832.5,1732500.0,4847,1236.0,2643,2,0,0,0,0.7229411392168212,0.6848276586890367,52.5,8.555555555555555
2599,360000.0,1682446.5,66721.5,1570500.0,990,7116.0,4356,2,1,1,1,0.7024537536303569,0.3876253444214701,32.5,4.6734625
2604,247500.0,2250000.0,68350.5,2250000.0,4187,15.0,4828,2,0,1,1,0.7443534228265033,0.6738300778602003,37.5,9.090909090909092
2617,315000.0,1762110.0,48586.5,1575000.0,4981,3922.0,4400,2,0,0,0,0.7390160484547821,0.7016957740576931,42.5,5.594
2658,225000.0,1800000.0,47484.0,1800000.0,6376,7787.0,4493,2,0,0,0,0.6944355094254583,0.7981372313187245,42.5,8.0
2853,720000.0,2013840.0,55377.0,1800000.0,10928,3132.0,2667,1,0,1,1,0.7500493331485844,0.5370699579791587,52.5,2.797
2863,441000.0,1762110.0,48456.0,1575000.0,167,1229.0,3892,1,0,0,0,0.7635893538658192,0.5762088360175724,37.5,3.9957142857142856
2901,450000.0,1561500.0,43069.5,1561500.0,1540,1619.0,58,2,0,0,0,0.6580346131941214,0.7838324335199619,47.5,3.47
2957,472500.0,1575000.0,43443.0,1575000.0,1570,1550.0,2355,1,0,0,0,0.6931579678087937,0.6754132910917112,52.5,3.333333333333333
3039,202500.0,1777500.0,61785.0,1777500.0,3696,350.0,1692,1,0,0,0,0.774001086217618,0.6092756673894402,47.5,8.777777777777779
3079,193500.0,2205000.0,60637.5,2205000.0,7681,8841.0,4374,2,1,0,1,0.6792072890226294,0.2392262794694045,42.5,11.395348837209305
3082,225000.0,1710000.0,47025.0,1710000.0,779,7840.0,4680,1,0,0,0,0.3347821515030389,0.5495965024956946,37.5,7.6
3106,270000.0,2517300.0,66402.0,2250000.0,11765,4980.0,2909,2,0,0,0,0.7891635830335882,0.7076993447402619,52.5,9.323333333333334
3119,292500.0,2377431.0,62847.0,1984500.0,408,6013.0,4331,1,0,1,1,0.6010570978765905,0.4188542886233217,32.5,8.127969230769232
3180,225000.0,2517300.0,69354.0,2250000.0,2031,9665.0,4269,2,1,1,0,0.7984820865638711,0.6940926425266661,42.5,11.188
3252,180000.0,1787283.0,47146.5,1597500.0,3302,4081.0,3287,2,0,0,0,0.5743645041597051,0.8633633824101478,32.5,9.92935
3303,216000.0,1736937.0,47893.5,1552500.0,883,4381.0,6083,2,0,0,0,0.6346273660895864,0.511891801533151,42.5,8.041375
3314,225000.0,1710000.0,47155.5,1710000.0,6620,499.0,2642,2,0,1,1,0.5301207635852232,0.6594055320683344,52.5,7.6
3345,270000.0,2013840.0,53253.0,1800000.0,7429,3648.0,4311,2,0,0,0,0.7906840440861976,0.7062051096536562,42.5,7.458666666666667
3372,292500.0,1971072.0,68512.5,1800000.0,996,1051.0,3661,1,0,0,0,0.5599248539207906,0.6109913280868294,57.5,6.738707692307693
3374,225000.0,1762110.0,46611.0,1575000.0,394,7086.0,2183,2,0,0,0,0.7416727722243406,0.8425892767430772,52.5,7.8316
3394,180000.0,1687266.0,64264.5,1575000.0,426,1116.0,2963,3,0,0,0,0.6474027333583675,0.6496203111237195,52.5,9.3737
3431,202500.0,1762110.0,48586.5,1575000.0,1660,5319.0,4719,1,0,1,1,0.7299502618427878,0.5744466170995097,42.5,8.701777777777778
3466,405000.0,1971072.0,68512.5,1800000.0,909,7880.0,1999,1,0,0,0,0.511163428834911,0.3944954053123993,42.5,4.866844444444444
3506,450000.0,1800000.0,74416.5,1800000.0,1450,321.0,4302,2,0,0,0,0.672683548697527,0.5190973382084597,42.5,4.0
3544,315000.0,1971072.0,68512.5,1800000.0,214,5006.0,1557,1,0,1,1,0.7470157447972402,0.5478104658520093,52.5,6.257371428571428
3565,239400.0,2250000.0,59355.0,2250000.0,6924,11155.0,4461,2,0,0,0,0.7270437690444016,0.4830501881366946,62.5,9.398496240601505
3605,202500.0,1575000.0,80010.0,1575000.0,3323,2898.0,3963,1,0,0,0,0.7894872206267629,0.7583930617144343,57.5,7.777777777777778
3632,405000.0,2013840.0,55507.5,1800000.0,770,3836.0,1506,1,0,0,0,0.2862104889548512,0.1376544619182607,47.5,4.972444444444444
3700,553500.0,2156400.0,57015.0,1800000.0,2899,7467.0,4666,1,0,0,0,0.762054280457647,0.5424451438613613,42.5,3.8959349593495936
3875,135000.0,1762110.0,48456.0,1575000.0,4881,4825.0,4851,3,0,1,1,0.5187117912592378,0.4614823912998385,42.5,13.052666666666669
3892,180000.0,1575000.0,43312.5,1575000.0,2761,5599.0,4467,2,0,0,0,0.4570507186351354,0.6817058776720116,37.5,8.75
3955,157500.0,1971072.0,59890.5,1800000.0,527,7118.0,1547,2,0,0,0,0.5737014710688919,0.3185955240537633,52.5,12.514742857142856
4039,225000.0,1777500.0,55813.5,1777500.0,5239,1735.0,1472,2,0,0,0,0.6129241159820907,0.6956219298394389,42.5,7.9
4042,202500.0,1800000.0,62698.5,1800000.0,3621,438.0,3571,2,0,0,0,0.5898692487343157,0.4561097392782771,52.5,8.88888888888889
4080,360000.0,1759180.5,61276.5,1606500.0,3309,6578.0,2790,2,1,1,1,0.5210915769062303,0.1245194708919845,37.5,4.8866125
4108,270000.0,1665000.0,43920.0,1665000.0,1246,8576.0,846,1,0,0,0,0.6877271238280985,0.520897599048938,47.5,6.166666666666667
4130,270000.0,1773963.0,61659.0,1620000.0,860,10899.0,2737,2,0,0,0,0.6915836839698647,0.3296550543128238,32.5,6.570233333333333
4190,360000.0,1800000.0,49630.5,1800000.0,1147,7037.0,4121,2,0,1,1,0.7421166319521791,0.2793353208976285,42.5,5.0
4275,360000.0,1720224.0,59922.0,1485000.0,3840,5702.0,5322,1,0,0,0,0.7012869370192694,0.3217352821966848,37.5,4.7784
4283,1035000.0,2695500.0,74254.5,2250000.0,490,2204.0,2415,1,0,1,1,0.5811075159056887,0.4241303111942548,27.5,2.6043478260869564
4299,315000.0,2085120.0,63351.0,1800000.0,1866,3205.0,4243,1,0,0,0,0.6716475247171004,0.4866531565147181,32.5,6.619428571428571
4361,135000.0,1862802.0,49140.0,1665000.0,5366,6847.0,4583,1,0,0,0,0.7603888765463009,0.6894791426446275,42.5,13.798533333333332
4372,225000.0,1755000.0,61132.5,1755000.0,2823,3188.0,3196,2,0,0,0,0.7933460302451851,0.7801436381572275,27.5,7.8
4492,292500.0,2085120.0,72607.5,1800000.0,984,972.0,2263,1,0,0,0,0.7240610228691895,0.746300213050371,52.5,7.128615384615385
4497,360000.0,1658340.0,61456.5,1548000.0,280,9499.0,4248,2,0,0,0,0.6791834654925226,0.5971924268337128,42.5,4.6065
4507,135000.0,1575000.0,41679.0,1575000.0,1547,3928.0,4209,1,0,0,0,0.6964456266609081,0.3409064264152384,57.5,11.666666666666666
4524,337500.0,1800000.0,49500.0,1800000.0,134,4016.0,890,1,0,0,0,0.5130265472178591,0.1634256947313434,47.5,5.333333333333333
4624,405000.0,1762110.0,67248.0,1575000.0,987,472.0,5983,1,0,1,1,0.7510810162766175,0.4884551844437485,37.5,4.350888888888889
4635,382500.0,2925000.0,73944.0,2925000.0,933,1388.0,3977,2,1,1,0,0.5916773017050581,0.3556387169923543,42.5,7.647058823529412
4757,540000.0,1696981.5,93123.0,1620000.0,454,9968.0,924,1,0,0,0,0.6993088314127529,0.7032033049040319,47.5,3.142558333333333
4879,315000.0,1579500.0,58536.0,1579500.0,2992,876.0,3961,1,0,0,0,0.7523217919670759,0.7801436381572275,32.5,5.014285714285714
4898,202500.0,2517300.0,66532.5,2250000.0,82,4909.0,4620,2,0,1,1,0.6340846458863545,0.7121551551910698,42.5,12.431111111111113
4903,234000.0,2695500.0,77382.0,2250000.0,267,4132.0,3916,1,0,1,1,0.730419859715089,0.2458512138252296,57.5,11.51923076923077
4910,247500.0,1800000.0,91570.5,1800000.0,2998,2951.0,4236,2,0,1,1,0.7483152993900195,0.7295666907060153,37.5,7.272727272727272
4934,202500.0,1928304.0,71460.0,1800000.0,238,3049.0,1597,1,0,0,0,0.6780245184813057,0.5478104658520093,37.5,9.522488888888889
4963,472500.0,2606400.0,79155.0,2250000.0,7961,3228.0,327,1,0,0,0,0.5746210904819996,0.5064842396679806,47.5,5.516190476190476
4964,450000.0,2220259.5,58698.0,1984500.0,1597,720.0,938,2,0,0,0,0.6467085673656047,0.5867400085415683,37.5,4.93391
5001,201267.0,1762110.0,46480.5,1575000.0,3513,10661.0,4501,2,0,0,0,0.6253402261092648,0.5513812618027899,62.5,8.75508652685239
5058,193500.0,1762110.0,48456.0,1575000.0,1983,4220.0,4612,2,0,0,0,0.3022877285797711,0.6894791426446275,32.5,9.106511627906976
5074,360000.0,1575000.0,60120.0,1575000.0,4861,1032.0,4916,2,0,0,0,0.6885952695395403,0.746300213050371,37.5,4.375
5092,292500.0,1575000.0,43443.0,1575000.0,10315,7214.0,2225,2,0,0,0,0.7524358650389269,0.7062051096536562,52.5,5.384615384615385
5157,180000.0,1822500.0,50116.5,1822500.0,3606,7552.0,4369,2,0,0,0,0.2653117484731741,0.7238369900414456,42.5,10.125
5306,225000.0,1800000.0,49630.5,1800000.0,326,1538.0,4765,1,0,1,1,0.7473131767035125,0.2405414172860865,42.5,8.0
5318,270000.0,1620000.0,42732.0,1620000.0,6122,4181.0,4082,2,0,0,0,0.343816453181525,0.6397075677637197,37.5,6.0
5370,166500.0,1575000.0,41548.5,1575000.0,647,6234.0,3006,2,0,0,0,0.7659065619261503,0.5334816299804352,52.5,9.45945945945946
5380,227250.0,1762110.0,48586.5,1575000.0,4675,9655.0,3349,2,0,0,0,0.6895884897577576,0.7922644738669378,52.5,7.754059405940594
5427,360000.0,1575000.0,46183.5,1575000.0,3594,5806.0,4507,2,0,1,1,0.580686936821281,0.8463780633178121,57.5,4.375
5507,360000.0,1800000.0,62568.0,1800000.0,553,8029.0,2491,2,0,0,0,0.4698993310293624,0.3979463219016906,52.5,5.0
5546,193500.0,2047500.0,54139.5,2047500.0,526,389.0,4555,1,0,0,0,0.5358196521767449,0.7776594425716818,32.5,10.581395348837209
5558,630000.0,2250000.0,59485.5,2250000.0,4181,3686.0,4653,1,0,0,0,0.7487474984078584,0.622922000268356,37.5,3.571428571428572
5560,199498.5,2013840.0,53122.5,1800000.0,439,4462.0,2277,1,0,0,0,0.7511668612343123,0.4101025731788671,27.5,10.094511988811949
5581,405000.0,1626174.0,44847.0,1453500.0,2572,5222.0,5640,1,1,1,0,0.6407607402648732,0.248535557339522,37.5,4.015244444444445
5594,607500.0,2085120.0,72607.5,1800000.0,8238,7495.0,4250,2,0,0,0,0.6409670926441388,0.3589512285783967,57.5,3.4322962962962964
5596,193500.0,1971072.0,68643.0,1800000.0,4215,4400.0,4673,2,0,0,0,0.5920259404129851,0.6512602186973006,42.5,10.186418604651164
5610,247500.0,2013840.0,55377.0,1800000.0,4424,3495.0,4586,1,0,0,0,0.8095846306010771,0.4365064990977374,42.5,8.136727272727272
5647,450000.0,1800000.0,49500.0,1800000.0,1566,829.0,4114,1,0,0,0,0.5979593944418736,0.4170996682522097,42.5,4.0
5658,675000.0,1575000.0,43312.5,1575000.0,1777,2648.0,3579,1,0,0,0,0.6747361492100982,0.2925880073368475,32.5,2.333333333333333
5664,315000.0,2517300.0,69354.0,2250000.0,2341,4306.0,4375,3,0,0,0,0.6294604390552475,0.4794489811780563,42.5,7.991428571428571
5744,117000.0,1575000.0,41679.0,1575000.0,809,462.0,4718,3,0,0,0,0.6564286448848661,0.8214433128935934,57.5,13.461538461538462
5746,360000.0,1822500.0,69417.0,1822500.0,335,6954.0,4367,1,0,0,0,0.7386236182773364,0.8050196619153701,42.5,5.0625
5825,315000.0,2250000.0,59355.0,2250000.0,12822,7801.0,2936,2,0,0,0,0.5587552473746634,0.7062051096536562,52.5,7.142857142857143
5875,225000.0,2013840.0,55507.5,1800000.0,5538,6676.0,158,3,0,0,0,0.5689939557973505,0.6413682574954046,47.5,8.9504
5882,315000.0,1575000.0,54877.5,1575000.0,4069,2602.0,2217,1,0,0,0,0.753416250003921,0.7380196196295241,52.5,5.0
5896,315000.0,1711764.0,50179.5,1530000.0,160,1306.0,4663,2,0,0,0,0.5736426407840481,0.7407990879702335,37.5,5.434171428571428
5992,202500.0,1800000.0,49500.0,1800000.0,1779,2947.0,4218,1,0,0,0,0.7015388254649868,0.3046721837533529,42.5,8.88888888888889
6057,292500.0,1800000.0,62698.5,1800000.0,1774,3627.0,5516,1,0,0,0,0.7313875821189549,0.4276573700350293,42.5,6.153846153846154
6165,247500.0,2028942.0,55926.0,1813500.0,9367,904.0,4076,2,0,0,0,0.5221719957568247,0.6296742509538716,57.5,8.197745454545455
6207,234000.0,2013840.0,53253.0,1800000.0,10827,10729.0,4566,2,0,0,0,0.6826991464239411,0.6296742509538716,57.5,8.606153846153846
6240,675000.0,1942560.0,106582.5,1800000.0,1903,11325.0,733,1,0,0,0,0.7474618058346951,0.5531646987710016,47.5,2.877866666666667
6273,225000.0,2517300.0,66532.5,2250000.0,4437,524.0,3776,2,1,0,1,0.6845106265751226,0.6690566947824041,57.5,11.188
6300,157500.0,1913148.0,50598.0,1710000.0,368,12133.0,764,1,0,0,0,0.7788860644845189,0.7366226976503176,62.5,12.146971428571428
6314,157500.0,1892241.0,55458.0,1579500.0,2928,2200.0,2163,2,0,0,0,0.7780262018831763,0.5779691187553125,52.5,12.014228571428571
6334,225000.0,2013840.0,53253.0,1800000.0,2434,53.0,2557,2,0,0,0,0.6928695293190198,0.363945238612397,32.5,8.9504
6372,180000.0,2013840.0,53253.0,1800000.0,616,4352.0,3616,3,0,0,0,0.2538062397744031,0.4902575124990026,32.5,11.188
6373,315000.0,1800000.0,49500.0,1800000.0,5920,2628.0,5301,2,0,0,0,0.71745062622797,0.2567055724393002,42.5,5.714285714285714
6461,450000.0,1928304.0,78669.0,1800000.0,2857,1933.0,2761,2,0,0,0,0.6127010064447169,0.6738300778602003,52.5,4.28512
6508,112500.0,1800000.0,47484.0,1800000.0,8416,7862.0,247,2,0,1,1,0.6984758962395382,0.7610263695502636,47.5,16.0
6536,247500.0,1588500.0,42034.5,1588500.0,216,1983.0,3901,3,0,0,0,0.7640863839026772,0.6363761710860439,32.5,6.418181818181818
6627,540000.0,1800000.0,62568.0,1800000.0,1667,731.0,3685,1,0,0,0,0.569401481947916,0.5046813193144684,37.5,3.333333333333333
6685,270000.0,1754253.0,61105.5,1602000.0,2863,7926.0,358,2,0,0,0,0.2370178788152549,0.4294236843421945,47.5,6.497233333333333
6739,202500.0,1575000.0,41679.0,1575000.0,6090,3312.0,2288,2,0,0,0,0.6579706405177614,0.6144143775673561,52.5,7.777777777777778
6805,337500.0,2517300.0,66532.5,2250000.0,3109,1603.0,3642,2,0,0,0,0.3191686763424829,0.7180328113294772,32.5,7.458666666666667
6898,270000.0,2013840.0,55377.0,1800000.0,2300,6228.0,4136,2,0,0,0,0.4397609692944956,0.4848514754962666,37.5,7.458666666666667
6911,270000.0,1800000.0,62698.5,1800000.0,9430,237.0,253,2,0,1,1,0.4853930292019626,0.6479768603302221,47.5,6.666666666666667
6980,225000.0,1928304.0,71590.5,1800000.0,1128,5994.0,1130,2,0,0,0,0.7012273819222192,0.3656165070113335,42.5,8.57024
6991,315000.0,1575000.0,58500.0,1575000.0,992,7234.0,4014,2,0,1,1,0.5969548877236388,0.6109913280868294,37.5,5.0
7023,225000.0,1575000.0,78750.0,1575000.0,256,5551.0,4178,2,0,1,1,0.657310895316402,0.646329897706246,32.5,7.0
7091,414000.0,1575000.0,43312.5,1575000.0,3003,2924.0,1510,1,0,0,0,0.762715834223249,0.3233112448967859,37.5,3.804347826086957
7154,225000.0,2013840.0,55507.5,1800000.0,110,5852.0,4043,1,0,0,0,0.7280537361112909,0.2764406945454034,42.5,8.9504
7191,270000.0,1687266.0,64395.0,1575000.0,2770,6267.0,4975,2,0,0,0,0.7201512366996685,0.6722428897082422,32.5,6.249133333333333
7204,225000.0,2240397.0,59229.0,2002500.0,2054,4038.0,285,2,0,1,1,0.5669925153218214,0.6178261467332483,47.5,9.95732
7214,180000.0,2156400.0,57015.0,1800000.0,1571,2788.0,2521,2,0,1,1,0.4206964153698896,0.8327850252992314,42.5,11.98
7215,270000.0,1755000.0,71478.0,1755000.0,4005,5541.0,4341,2,0,0,0,0.427505976300539,0.5673792367572691,37.5,6.5
7221,409500.0,1762110.0,48586.5,1575000.0,488,614.0,637,2,0,0,0,0.7724981057071023,0.5388627065779676,57.5,4.303076923076923
7241,360000.0,1710000.0,74565.0,1710000.0,939,9102.0,4248,1,0,0,0,0.7904088561245552,0.6479768603302221,42.5,4.75
7289,675000.0,1800000.0,62698.5,1800000.0,3094,461.0,4131,2,0,0,0,0.626563902880986,0.7338145369642702,42.5,2.6666666666666665
7299,180000.0,1800000.0,47614.5,1800000.0,315,3677.0,4462,1,0,0,0,0.6336177355474657,0.5673792367572691,42.5,10.0
7369,306000.0,1971072.0,68512.5,1800000.0,2866,782.0,2938,2,0,0,0,0.6696285184474479,0.5919766183185521,37.5,6.441411764705882
7412,436500.0,1971072.0,68512.5,1800000.0,1429,5235.0,557,1,0,0,0,0.7111765277474406,0.3791004853998145,32.5,4.515628865979381
7446,562500.0,1800000.0,62698.5,1800000.0,1236,9138.0,2649,2,0,0,0,0.6861328838424886,0.5744466170995097,52.5,3.2
